"order","family","genus","species","iucn2020_binomial","phylacine_binomial","adult_mass_g","adult_brain_mass_g","adult_body_length_mm","adult_forearm_length_mm","max_longevity_d","maturity_d","female_maturity_d","male_maturity_d","age_first_reproduction_d","gestation_length_d","teat_number_n","litter_size_n","litters_per_year_n","interbirth_interval_d","neonate_mass_g","weaning_age_d","weaning_mass_g","generation_length_d","dispersal_km","density_n_km2","hibernation_torpor","fossoriality","home_range_km2","social_group_n","dphy_invertebrate","dphy_vertebrate","dphy_plant","det_inv","det_vend","det_vect","det_vfish","det_vunk","det_scav","det_fruit","det_nect","det_seed","det_plantother","det_diet_breadth_n","trophic_level","foraging_stratum","activity_cycle","freshwater","marine","terrestrial_non-volant","terrestrial_volant","upper_elevation_m","lower_elevation_m","altitude_breadth_m","island_dwelling","island_endemicity","disected_by_mountains","glaciation","biogeographical_realm","habitat_breadth_n"
"Chiroptera","Pteropodidae","Pteropus","woodfordi","Pteropus woodfordi","Pteropus woodfordi",122.67,NA,141.52,88.28,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,1230,0,1230,1,NA,0,0,"Australasian",2
"Chiroptera","Phyllostomidae","Pygoderma","bilabiatum","Pygoderma bilabiatum","Pygoderma bilabiatum",18,NA,85,40,NA,NA,NA,NA,NA,NA,NA,0.99,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,100,0,0,0,0,0,0,100,0,0,0,1,1,"Ar",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Neotropical",1
"Chiroptera","Rhinolophidae","Rhinolophus","acuminatus","Rhinolophus acuminatus","Rhinolophus acuminatus",12.1,0.302,NA,49.62,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Indomalayan",2
"Chiroptera","Rhinolophidae","Rhinolophus","adami","Rhinolophus adami","Rhinolophus adami",17.41,NA,NA,48.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Afrotropical",1
"Chiroptera","Rhinolophidae","Rhinolophus","affinis","Rhinolophus affinis","Rhinolophus affinis",13.7,0.348,NA,52.17,NA,NA,NA,NA,NA,NA,NA,0.99,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2000,290,1710,0,NA,1,0,"Indomalayan, Palearctic",3
"Chiroptera","Rhinolophidae","Rhinolophus","alcyone","Rhinolophus alcyone","Rhinolophus alcyone",18.62,NA,NA,51.5,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,0,NA,0,0,"Afrotropical",2
"Chiroptera","Rhinolophidae","Rhinolophus","arcuatus","Rhinolophus arcuatus","Rhinolophus arcuatus",8.98,NA,NA,45.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,1,NA,1,0,NA,NA
"Chiroptera","Rhinolophidae","Rhinolophus","beddomei","Rhinolophus beddomei","Rhinolophus beddomei",31.925,NA,NA,59.08,NA,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,800,0,800,0,NA,1,0,"Indomalayan",2
"Chiroptera","Rhinolophidae","Rhinolophus","belligerator","Rhinolophus belligerator","Rhinolophus arcuatus",8.98,NA,NA,45.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,NA,NA,NA,"Indomalayan",NA
"Chiroptera","Rhinolophidae","Rhinolophus","blasii","Rhinolophus blasii","Rhinolophus blasii",11.145,NA,51,44.49,2555,730.5,730.5,730.5,800.62,70.12,NA,1,1,NA,NA,28,NA,3285,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2215,0,2215,0,NA,1,0,"Afrotropical, Indomalayan, Palearctic",5
"Chiroptera","Rhinolophidae","Rhinolophus","bocharicus","Rhinolophus bocharicus","Rhinolophus bocharicus",15.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Palearctic",5
"Chiroptera","Rhinolophidae","Rhinolophus","borneensis","Rhinolophus borneensis","Rhinolophus borneensis",9.5,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1000,0,1000,1,NA,1,0,"Indomalayan",3
"Chiroptera","Rhinolophidae","Rhinolophus","canuti","Rhinolophus canuti","Rhinolophus canuti",17.43,NA,NA,49.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,1,NA,0,0,"Indomalayan",2
"Chiroptera","Rhinolophidae","Rhinolophus","capensis","Rhinolophus capensis","Rhinolophus capensis",16.5,0.256,NA,49.5,2555,396.23,380.74,365.25,197.7,107.97,NA,0.995,1,NA,NA,56,NA,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,0,NA,1,0,"Afrotropical",2
"Chiroptera","Rhinolophidae","Rhinolophus","celebensis","Rhinolophus celebensis","Rhinolophus celebensis",9.8,NA,NA,41.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,600,0,600,1,NA,1,0,"Australasian, Indomalayan",2
"Chiroptera","Rhinolophidae","Rhinolophus","chiewkweeae","Rhinolophus chiewkweeae","Rhinolophus pearsonii",11.55,0.332,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,3077,610,2467,NA,NA,NA,NA,NA,2
"Chiroptera","Rhinolophidae","Rhinolophus","clivosus","Rhinolophus clivosus","Rhinolophus clivosus",15.66,0.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,NA,NA,NA,"Afrotropical",4
"Chiroptera","Rhinolophidae","Rhinolophus","coelophyllus","Rhinolophus coelophyllus","Rhinolophus coelophyllus",7.07,0.259,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Indomalayan",1
"Chiroptera","Rhinolophidae","Rhinolophus","cognatus","Rhinolophus cognatus","Rhinolophus cognatus",9.4,NA,NA,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,600,0,600,1,NA,0,0,"Indomalayan",2
"Chiroptera","Rhinolophidae","Rhinolophus","cohenae","Rhinolophus cohenae","Rhinolophus hildebrandtii",25.99,0.63,NA,64.35,NA,NA,NA,NA,NA,92.54,NA,0.99,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1698,457,1241,NA,NA,NA,NA,"Afrotropical",4
"Chiroptera","Rhinolophidae","Rhinolophus","convexus","Rhinolophus convexus","Rhinolophus convexus",7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Indomalayan",1
"Chiroptera","Rhinolophidae","Rhinolophus","creaghi","Rhinolophus creaghi","Rhinolophus creaghi",16.92,NA,NA,48.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1500,0,1500,1,NA,1,0,"Indomalayan",2
"Chiroptera","Rhinolophidae","Rhinolophus","damarensis","Rhinolophus damarensis","Rhinolophus darlingi",8.94,NA,NA,47.5,NA,NA,NA,NA,NA,NA,NA,1.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,NA,NA,NA,"Afrotropical",3
"Chiroptera","Rhinolophidae","Rhinolophus","darlingi","Rhinolophus darlingi","Rhinolophus darlingi",8.94,NA,NA,47.5,NA,NA,NA,NA,NA,NA,NA,1.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,0,NA,1,0,"Afrotropical",2
"Chiroptera","Rhinolophidae","Rhinolophus","deckenii","Rhinolophus deckenii","Rhinolophus deckenii",20.09,NA,NA,51.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Afrotropical",1
"Chiroptera","Rhinolophidae","Rhinolophus","denti","Rhinolophus denti","Rhinolophus denti",6.15,NA,NA,40,7300,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,0,NA,0,0,"Afrotropical",2
"Chiroptera","Rhinolophidae","Rhinolophus","eloquens","Rhinolophus eloquens","Rhinolophus eloquens",16.12,0.404,NA,57,NA,NA,NA,NA,NA,92.54,NA,0.99,1,NA,NA,60.41,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,NA,NA,NA,"Afrotropical",2
"Chiroptera","Rhinolophidae","Rhinolophus","euryale","Rhinolophus euryale","Rhinolophus euryale",8.725,NA,58,47.5,4745,845.83,821,775.75,821.25,90,NA,1,1,NA,3.89,68.08,NA,3285,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1360,0,1360,0,NA,1,0,"Palearctic",4
"Chiroptera","Rhinolophidae","Rhinolophus","euryotis","Rhinolophus euryotis","Rhinolophus euryotis",14.3,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2050,0,2050,1,NA,1,0,"Australasian",2
"Chiroptera","Rhinolophidae","Rhinolophus","ferrumequinum","Rhinolophus ferrumequinum","Rhinolophus ferrumequinum",22.875,0.35,69,63.68,11132.5,827.69,778.845,730,1277.5,85.62,NA,0.99,1,364.75,5.72,52.935,NA,3285,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,3000,0,3000,0,NA,1,0,"Palearctic",5
"Chiroptera","Rhinolophidae","Rhinolophus","formosae","Rhinolophus formosae","Rhinolophus formosae",34.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Indomalayan",2
"Chiroptera","Rhinolophidae","Rhinolophus","fumigatus","Rhinolophus fumigatus","Rhinolophus fumigatus",13.09,NA,NA,53.5,NA,NA,NA,NA,NA,92.54,NA,0.99,1,NA,NA,60.41,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,0,NA,1,0,"Afrotropical",3
"Chiroptera","Rhinolophidae","Rhinolophus","guineensis","Rhinolophus guineensis","Rhinolophus guineensis",12.195,NA,NA,46.5,NA,NA,NA,NA,NA,119.61,NA,0.99,NA,NA,NA,60.41,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,1400,NA,0,NA,1,0,"Afrotropical",2
"Chiroptera","Rhinolophidae","Rhinolophus","hildebrandtii","Rhinolophus hildebrandtii","Rhinolophus hildebrandtii",25.99,0.63,NA,64.35,NA,NA,NA,NA,NA,92.54,NA,0.99,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,NA,NA,NA,"Afrotropical",3
"Chiroptera","Rhinolophidae","Rhinolophus","hilli","Rhinolophus hilli","Rhinolophus hilli",24.72,NA,60.86,53.08,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,2520,1750,770,NA,NA,NA,NA,"Afrotropical",1
"Chiroptera","Rhinolophidae","Rhinolophus","hillorum","Rhinolophus hillorum","Rhinolophus hillorum",14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Afrotropical",2
"Chiroptera","Rhinolophidae","Rhinolophus","hipposideros","Rhinolophus hipposideros","Rhinolophus hipposideros",4.585,0.25,39.995,37.49,7738,447.26,473.63,471,501.87,71.255,NA,1,1,364.75,2.1,34.1,NA,2589.763,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2000,0,2000,0,NA,1,0,"Afrotropical, Palearctic",5
"Chiroptera","Rhinolophidae","Rhinolophus","huananus","Rhinolophus huananus","Rhinolophus philippinensis",10.91,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1500,200,1300,NA,NA,NA,NA,NA,2
"Chiroptera","Rhinolophidae","Rhinolophus","indorouxii","Rhinolophus indorouxii","Rhinolophus rouxii",12.25,NA,NA,48.99,1825,451.11,451.11,NA,735.06,123.54,NA,0.99,1,NA,2.86,59.42,11,1051.143,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1500,0,1500,NA,NA,NA,NA,"Indomalayan",3
"Chiroptera","Rhinolophidae","Rhinolophus","inops","Rhinolophus inops","Rhinolophus inops",13.65,NA,NA,53.5,2555,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2250,0,2250,1,NA,0,0,"Indomalayan",1
"Chiroptera","Rhinolophidae","Rhinolophus","kahuzi","Rhinolophus kahuzi","Rhinolophus maclaudi",35.84,NA,NA,63.03,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2
"Chiroptera","Rhinolophidae","Rhinolophus","keyensis","Rhinolophus keyensis","Rhinolophus keyensis",6.26,NA,NA,43.74,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,0,0,"Australasian",NA
"Chiroptera","Rhinolophidae","Rhinolophus","landeri","Rhinolophus landeri","Rhinolophus landeri",9.39,0.276,NA,41.99,NA,NA,NA,NA,NA,119.61,NA,0.99,NA,NA,NA,60.41,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2000,0,2000,0,NA,1,0,"Afrotropical",4
"Chiroptera","Rhinolophidae","Rhinolophus","lepidus","Rhinolophus lepidus","Rhinolophus lepidus",5.46,0.188,NA,40,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2338,0,2338,0,NA,1,0,"Indomalayan",2
"Chiroptera","Rhinolophidae","Rhinolophus","luctus","Rhinolophus luctus","Rhinolophus luctus",34.07,0.59,NA,67.5,NA,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,923,0,923,NA,NA,NA,NA,"Indomalayan",3
"Chiroptera","Rhinolophidae","Rhinolophus","mabuensis","Rhinolophus mabuensis","Rhinolophus hildebrandtii",25.99,0.63,NA,64.35,NA,NA,NA,NA,NA,92.54,NA,0.99,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,NA,NA,NA,"Afrotropical",2
"Chiroptera","Rhinolophidae","Rhinolophus","maclaudi","Rhinolophus maclaudi","Rhinolophus maclaudi",35.84,NA,NA,63.03,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,0,0,"Afrotropical",2
"Chiroptera","Rhinolophidae","Rhinolophus","macrotis","Rhinolophus macrotis","Rhinolophus macrotis",6.18,0.208,NA,41.99,NA,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1692,200,1492,0,NA,1,0,"Indomalayan",2
"Chiroptera","Rhinolophidae","Rhinolophus","madurensis","Rhinolophus madurensis","Rhinolophus madurensis",9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,500,0,500,NA,NA,NA,NA,"Indomalayan",2
"Chiroptera","Rhinolophidae","Rhinolophus","maendeleo","Rhinolophus maendeleo","Rhinolophus maendeleo",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,1900,NA,NA,NA,NA,NA,NA,"Afrotropical",1
"Chiroptera","Rhinolophidae","Rhinolophus","malayanus","Rhinolophus malayanus","Rhinolophus malayanus",6.73,0.202,NA,41.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1200,0,1200,0,NA,1,0,"Indomalayan",3
"Chiroptera","Rhinolophidae","Rhinolophus","marshalli","Rhinolophus marshalli","Rhinolophus marshalli",5.02,NA,NA,45.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,800,0,800,0,NA,1,0,"Indomalayan",4
"Chiroptera","Rhinolophidae","Rhinolophus","mcintyrei","Rhinolophus mcintyrei","Rhinolophus arcuatus",8.98,NA,NA,45.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1600,270,1330,NA,NA,NA,NA,"Indomalayan",1
"Chiroptera","Rhinolophidae","Rhinolophus","megaphyllus","Rhinolophus megaphyllus","Rhinolophus megaphyllus",8.65,0.26,NA,47.21,2737.5,730.5,730.5,730.5,855.64,125.14,NA,1,1,NA,1.29,56.61,NA,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1600,0,1600,0,NA,1,0,"Australasian",3
"Chiroptera","Rhinolophidae","Rhinolophus","mehelyi","Rhinolophus mehelyi","Rhinolophus mehelyi",14.03,0.31,64,48.5,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,3285,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2000,0,2000,0,NA,1,0,"Indomalayan, Palearctic",2
"Chiroptera","Rhinolophidae","Rhinolophus","microglobosus","Rhinolophus microglobosus","Rhinolophus stheno",7.92,0.285,NA,45.28,NA,NA,NA,NA,NA,NA,NA,0.99,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,NA,NA,NA,"Indomalayan",2
"Chiroptera","Rhinolophidae","Rhinolophus","mitratus","Rhinolophus mitratus","Rhinolophus mitratus",27.55,NA,NA,57.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,300,300,0,NA,NA,NA,NA,"Indomalayan",NA
"Chiroptera","Rhinolophidae","Rhinolophus","montanus","Rhinolophus montanus","Rhinolophus montanus",10.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"A",1,0,0,0,1,1220,40,1180,NA,NA,NA,NA,"Australasian",1
"Chiroptera","Rhinolophidae","Rhinolophus","mossambicus","Rhinolophus mossambicus","Rhinolophus hildebrandtii",25.99,0.63,NA,64.35,NA,NA,NA,NA,NA,92.54,NA,0.99,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,NA,NA,NA,"Afrotropical",3
"Chiroptera","Rhinolophidae","Rhinolophus","nereis","Rhinolophus nereis","Rhinolophus nereis",13.65,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Indomalayan",NA
"Chiroptera","Rhinolophidae","Rhinolophus","osgoodi","Rhinolophus osgoodi","Rhinolophus osgoodi",12.39,NA,NA,43.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Palearctic",1
"Chiroptera","Rhinolophidae","Rhinolophus","paradoxolophus","Rhinolophus paradoxolophus","Rhinolophus paradoxolophus",8.17,0.267,NA,54,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,1,0,"Indomalayan",2
"Chiroptera","Rhinolophidae","Rhinolophus","pearsonii","Rhinolophus pearsonii","Rhinolophus pearsonii",11.55,0.332,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,3077,610,2467,0,NA,1,0,"Indomalayan",2
"Chiroptera","Rhinolophidae","Rhinolophus","perditus","Rhinolophus perditus","Rhinolophus pusillus",7.617,0.179,NA,39.02,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2.57,41.85,6.41,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chiroptera","Rhinolophidae","Rhinolophus","philippinensis","Rhinolophus philippinensis","Rhinolophus philippinensis",10.91,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1500,200,1300,1,NA,0,0,"Australasian, Indomalayan",2
"Chiroptera","Rhinolophidae","Rhinolophus","proconsulis","Rhinolophus proconsulis","Rhinolophus arcuatus",8.98,NA,NA,45.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Indomalayan",1
"Chiroptera","Rhinolophidae","Rhinolophus","pusillus","Rhinolophus pusillus","Rhinolophus pusillus",7.617,0.179,NA,39.02,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2.57,41.85,6.41,NA,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,NA,1,0,NA,NA
