order,family,genus,species,iucn2020_binomial,phylacine_binomial,adult_mass_g,brain_mass_g,adult_body_length_mm,adult_forearm_length_mm,max_longevity_d,maturity_d,female_maturity_d,male_maturity_d,age_first_reproduction_d,gestation_length_d,teat_number,litter_size_n,litters_per_year,interbirth_interval_d,neonate_mass_g,weaning_age_d,weaning_mass_g,generation_length_d,dispersal_km,density_n_km2,hibernation_torpor,fossoriality,home_range_km2,social_group_size,dphy_invertebrate,dphy_vertebrate,dphy_plant,det_inv,det_vend,det_vect,det_fish,det_vunk,det_scav,det_fruit,det_nect,det_seed,det_plantother,det_diet_breadth_n,trophic_level,foraging_stratum,activity_cycle,freshwater,marine,terrestrial_non-volant,terrestrial_volant,upper_elevation_m,lower_elevation_m,altitude_breadth_m,island_dwelling,island_endemicity,dissected_by_mountains,glaciation,biogeographical_realm,habitat_breadth_n
Rodentia,Muridae,Micaelamys,namaquensis,Micaelamys namaquensis,Aethomys namaquensis,Amniotes,Tsuboi et al. (2018),imputed,NA,Amniotes,NA,imputed,NA,imputed,Amniotes,NA,Amniotes,Amniotes,imputed,Amniotes,Amniotes,Amniotes,imputed,calculated,TetraDENSITY,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Callitrichidae,Mico,acariensis,Mico acariensis,Mico acariensis,PHYLACINE,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Callitrichidae,Mico,argentatus,Mico argentatus,Mico argentatus,Amniotes,Heldstab et al. (2018),Amniotes,NA,Amniotes,PanTHERIA,Amniotes,Amniotes,Pacifici et al. (2013),Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,Pacifici et al. (2013),calculated,TetraDENSITY,Heldstab et al. (2018),PanTHERIA,NA,PanTHERIA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Callitrichidae,Mico,chrysoleucos,Mico chrysoleucos,Mico chrysoleucos,Amniotes,imputed,Amniotes,NA,Amniotes,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,Amniotes,Amniotes,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Callitrichidae,Mico,emiliae,Mico emiliae,Mico emiliae,Amniotes,imputed,Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Callitrichidae,Mico,humeralifer,Mico humeralifer,Mico humeralifer,Amniotes,Heldstab et al. (2018),Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,Pacifici et al. (2013),Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,Pacifici et al. (2013),calculated,PanTHERIA,Heldstab et al. (2018),PanTHERIA,PanTHERIA,PanTHERIA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Callitrichidae,Mico,intermedius,Mico intermedius,Mico intermedius,Amniotes,imputed,Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,imputed,calculated,TetraDENSITY,imputed,imputed,PanTHERIA,PanTHERIA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Callitrichidae,Mico,leucippe,Mico leucippe,Mico leucippe,Amniotes,imputed,Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,Pacifici et al. (2013),Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,Pacifici et al. (2013),calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Callitrichidae,Mico,marcai,Mico marcai,Mico marcai,Amniotes,imputed,Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Callitrichidae,Mico,mauesi,Mico mauesi,Mico mauesi,Amniotes,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Callitrichidae,Mico,melanurus,Mico melanurus,Mico melanurus,Amniotes,imputed,Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Callitrichidae,Mico,munduruku,Mico munduruku,Not recognised,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Primates,Callitrichidae,Mico,nigriceps,Mico nigriceps,Mico nigriceps,Amniotes,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,Amniotes,imputed,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Callitrichidae,Mico,rondoni,Mico rondoni,Mico rondoni,Pacifici et al. (2013),imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,Pacifici et al. (2013),calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,imputed,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Callitrichidae,Mico,saterei,Mico saterei,Mico saterei,Smith et al. (2003) (EltonTraits),imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Rodentia,Cricetidae,Microakodontomys,transitorius,Microakodontomys transitorius,Microakodontomys transitorius,PHYLACINE,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Rodentia,Caviidae,Microcavia,australis,Microcavia australis,Microcavia australis,Amniotes,imputed,Amniotes,NA,imputed,PanTHERIA,Amniotes,NA,calculated,Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,imputed,calculated,PanTHERIA,Botero et al. (2013),PanTHERIA,PanTHERIA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Rodentia,Caviidae,Microcavia,niata,Microcavia niata,Microcavia niata,Amniotes,imputed,Amniotes,NA,imputed,NA,imputed,NA,imputed,Amniotes,NA,Amniotes,Amniotes,Amniotes,NA,Amniotes,NA,imputed,calculated,NA,Botero et al. (2013),imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Rodentia,Caviidae,Microcavia,shiptoni,Microcavia shiptoni,Microcavia shiptoni,Amniotes,imputed,Amniotes,NA,imputed,NA,imputed,NA,imputed,Amniotes,NA,Amniotes,Amniotes,Amniotes,NA,Amniotes,NA,imputed,calculated,NA,Botero et al. (2013),imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Primates,Cheirogaleidae,Microcebus,arnholdi,Microcebus arnholdi,Microcebus arnholdi,PHYLACINE,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,imputed,imputed,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Cheirogaleidae,Microcebus,berthae,Microcebus berthae,Microcebus berthae,Amniotes,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,calculated,TetraDENSITY,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Cheirogaleidae,Microcebus,bongolavensis,Microcebus bongolavensis,Microcebus bongolavensis,PHYLACINE,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,imputed,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Cheirogaleidae,Microcebus,boraha,Microcebus boraha,Microcebus simmonsi,split from Microcebus simmonsi,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,split from Microcebus simmonsi,NA,imputed,imputed,NA,NA,split from Microcebus simmonsi,split from Microcebus simmonsi,split from Microcebus simmonsi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,split from Microcebus simmonsi,imputed,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,NA,NA,NA,IUCN,split from Microcebus simmonsi
Primates,Cheirogaleidae,Microcebus,danfossi,Microcebus danfossi,Microcebus danfossi,PHYLACINE,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,calculated,TetraDENSITY,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,imputed,imputed,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Cheirogaleidae,Microcebus,ganzhorni,Microcebus ganzhorni,Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,NA,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,NA,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,NA,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,Botero et al. (2013),split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,split from Microcebus murinus,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,Botero et al. (2013),NA,Botero et al. (2013),Botero et al. (2013),IUCN,split from Microcebus murinus
Primates,Cheirogaleidae,Microcebus,gerpi,Microcebus gerpi,Microcebus gerpi,PHYLACINE,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,imputed,imputed,imputed,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Cheirogaleidae,Microcebus,griseorufus,Microcebus griseorufus,Microcebus griseorufus,Amniotes,imputed,Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,imputed,calculated,TetraDENSITY,Botero et al. (2013),imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Primates,Cheirogaleidae,Microcebus,jollyae,Microcebus jollyae,Microcebus jollyae,PHYLACINE,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,imputed,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Cheirogaleidae,Microcebus,lehilahytsara,Microcebus lehilahytsara,Microcebus lehilahytsara,PHYLACINE,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,imputed,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Cheirogaleidae,Microcebus,macarthurii,Microcebus macarthurii,Microcebus macarthurii,PHYLACINE,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,imputed,imputed,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Cheirogaleidae,Microcebus,mamiratra,Microcebus mamiratra,Microcebus mamiratra,Pacifici et al. (2013),imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,imputed,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Cheirogaleidae,Microcebus,manitatra,Microcebus manitatra,Microcebus murinus,NA,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,imputed,NA,Botero et al. (2013),imputed,NA,NA,imputed,imputed,imputed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,imputed,imputed,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,Botero et al. (2013),NA,Botero et al. (2013),Botero et al. (2013),IUCN,NA
Primates,Cheirogaleidae,Microcebus,margotmarshae,Microcebus margotmarshae,Microcebus margotmarshae,PHYLACINE,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,imputed,imputed,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Cheirogaleidae,Microcebus,marohita,Microcebus marohita,Microcebus marohita,NA,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,imputed,imputed,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Cheirogaleidae,Microcebus,mittermeieri,Microcebus mittermeieri,Microcebus mittermeieri,PHYLACINE,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,imputed,imputed,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Cheirogaleidae,Microcebus,murinus,Microcebus murinus,Microcebus murinus,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,PanTHERIA,Amniotes,Amniotes,Pacifici et al. (2013),Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,Pacifici et al. (2013),calculated,TetraDENSITY,Heldstab et al. (2018),PanTHERIA,PanTHERIA,PanTHERIA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Primates,Cheirogaleidae,Microcebus,myoxinus,Microcebus myoxinus,Microcebus myoxinus,Amniotes,imputed,Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,imputed,calculated,TetraDENSITY,Botero et al. (2013),PanTHERIA,NA,PanTHERIA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Primates,Cheirogaleidae,Microcebus,ravelobensis,Microcebus ravelobensis,Microcebus ravelobensis,Amniotes,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Cheirogaleidae,Microcebus,rufus,Microcebus rufus,Microcebus rufus,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,imputed,calculated,TetraDENSITY,Heldstab et al. (2018),PanTHERIA,PanTHERIA,PanTHERIA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Primates,Cheirogaleidae,Microcebus,sambiranensis,Microcebus sambiranensis,Microcebus sambiranensis,Amniotes,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Cheirogaleidae,Microcebus,simmonsi,Microcebus simmonsi,Microcebus simmonsi,PHYLACINE,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,imputed,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Primates,Cheirogaleidae,Microcebus,tanosi,Microcebus tanosi,Not recognised,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Primates,Cheirogaleidae,Microcebus,tavaratra,Microcebus tavaratra,Microcebus tavaratra,Amniotes,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,NA,PHYLACINE,NA,NA,IUCN,calculated
Rodentia,Muridae,Microdillus,peeli,Microdillus peeli,Microdillus peeli,Amniotes,imputed,Amniotes,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,calculated,NA,Botero et al. (2013),imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
