"","taxonid","scientific_name","kingdom","phylum","class","order","family","genus","main_common_name","authority","published_year","assessment_date","category","criteria","population_trend","marine_system","freshwater_system","terrestrial_system","assessor","reviewer","aoo_km2","eoo_km2","elevation_upper","elevation_lower","depth_upper","depth_lower","errata_flag","errata_reason","amended_flag","amended_reason","iucn2020_binomial"
"1056",40023,"Rhinolophus beddomei","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Beddome's Horseshoe Bat","K. Andersen, 1905",2019,"2018-08-31","LC",NA,"Stable",FALSE,FALSE,TRUE,"Srinivasulu, B. & Srinivasulu, C.","Waldien, D.L.",NA,NA,800,0,NA,NA,NA,NA,NA,NA,"Rhinolophus beddomei"
"1057",84372084,"Rhinolophus belligerator","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus",NA,"Patrick, McCulloch &amp; Ruedas, 2013",2017,"2016-06-25","EN","B1ab(iii)","Unknown",FALSE,FALSE,TRUE,"Patrick, L. & Ruedas, L.","Piraccini, R.",NA,"1742",NA,0,NA,NA,NA,NA,NA,NA,"Rhinolophus belligerator"
"1058",19515,"Rhinolophus blasii","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Blasius's Horseshoe Bat","Peters, 1867",2016,"2016-04-25","LC",NA,"Decreasing",FALSE,FALSE,TRUE,"Taylor, P.","Piraccini, R.",NA,"8849478",2215,0,NA,NA,NA,NA,NA,NA,"Rhinolophus blasii"
"1059",19526,"Rhinolophus bocharicus","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Bokhara Horseshoe Bat","Kastschenko &amp; Akimov, 1917",2019,"2018-08-31","LC",NA,"Stable",FALSE,FALSE,TRUE,"Benda, P., Kruskop, S.V. & Srinivasulu, B.","Waldien, D.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophus bocharicus"
"1060",19527,"Rhinolophus borneensis","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Bornean Horseshoe Bat","Peters, 1861",2020,"2018-08-04","LC",NA,"Unknown",FALSE,FALSE,TRUE,"Jayaraj, V.K.","Khan, F.A.A.",NA,NA,1000,0,NA,NA,NA,NA,NA,NA,"Rhinolophus borneensis"
"1061",19528,"Rhinolophus canuti","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Canut's Horseshoe Bat","Thomas &amp; Wroughton, 1909",2021,"2021-02-28","VU","C1","Decreasing",FALSE,FALSE,TRUE,"Waldien, D.L. & Wiantoro, S.","Battistoni, A.",NA,"97603",NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophus canuti"
"1062",19529,"Rhinolophus capensis","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Cape Horseshoe Bat","Lichtenstein, 1823",2017,"2014-02-22","LC",NA,"Stable",FALSE,FALSE,TRUE,"Jacobs, D. & Monadjem, A.","Raimondo, D. & Child, M.F.","75819.86","415940",NA,0,NA,NA,NA,NA,NA,NA,"Rhinolophus capensis"
"1063",19530,"Rhinolophus celebensis","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Sulawesi Horseshoe Bat","K. Andersen, 1905",2021,"2021-04-04","LC",NA,"Unknown",FALSE,FALSE,TRUE,"Bouillard, N., Hutson, A.M., Suyanto, A. & Kingston, T.","Waldien, D.L.",NA,NA,600,0,NA,NA,NA,NA,NA,NA,"Rhinolophus celebensis"
"1064",84372474,"Rhinolophus chiewkweeae","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Chiewkwee’s horseshoe bat","Yoshiyuki &amp; Lim, 2005",2020,"2019-07-20","DD",NA,"Unknown",FALSE,FALSE,TRUE,"Waldien, D.L.","Battistoni, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophus chiewkweeae"
"1065",19531,"Rhinolophus clivosus","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Geoffroy's Horseshoe Bat","Cretzschmar, 1828",2017,"2016-08-31","LC",NA,"Unknown",FALSE,FALSE,TRUE,"Monadjem, A., Taylor, P.J., Jacobs, D., Kock, D., Amr, Z.S.S. & Cotterill, F.P.D.","Piraccini, R.",NA,"26293216",NA,0,NA,NA,NA,NA,NA,NA,"Rhinolophus clivosus"
"1066",19532,"Rhinolophus coelophyllus","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Croslet Horseshoe Bat","Peters, 1867",2020,"2019-08-06","LC",NA,"Stable",FALSE,FALSE,TRUE,"Furey, N., Bates, P.J.J., Bumrungsri, S. & Csorba, G.","Waldien, D.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophus coelophyllus"
"1067",19533,"Rhinolophus cognatus","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Andaman Horseshoe Bat","K. Andersen, 1906",2016,"2015-12-14","EN","B2ab(iv)","Decreasing",FALSE,FALSE,TRUE,"Aul, B. & Chakravarty, R.","Piraccini, R.","11-499","30112",600,0,NA,NA,NA,NA,NA,NA,"Rhinolophus cognatus"
"1068",64587154,"Rhinolophus cohenae","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Cohen's Horseshoe Bat","Taylor, Stoffberg, Monadjem, Schoeman, Bayliss &amp; Cotterill, 2012",2017,"2016-04-27","VU","C2a(ii); D1","Decreasing",FALSE,FALSE,TRUE,"Cohen, L., Taylor, P., Jacobs, D., Kearney, T., MacEwan, K., Monadjem, A., Richards, L.R., Schoeman, C. & Sethusa, T.","Howard, A., Mtsetfwa, F., Eiseb, S.J., Monadjem, A., Mushabati, L., Kaipf, I. & Mutumi, G.",NA,"17614",1698,457,NA,NA,NA,NA,NA,NA,"Rhinolophus cohenae"
"1069",40037,"Rhinolophus convexus","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Convex Horseshoe Bat","Csorba, 1997",2016,"2015-12-27","DD",NA,"Unknown",FALSE,FALSE,TRUE,"Csorba, G., Bumrungsri, S., Francis, C, Görföl, T. & Bates, P.J.J.","Piraccini, R.",NA,"125134",NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophus convexus"
"1070",19535,"Rhinolophus creaghi","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Creagh's Horseshoe Bat","Thomas, 1896",2020,"2018-08-04","LC",NA,"Decreasing",FALSE,FALSE,TRUE,"Jayaraj, V.K.","Khan, F.A.A.",NA,NA,1500,0,NA,NA,NA,NA,NA,NA,"Rhinolophus creaghi"
"1071",67369846,"Rhinolophus damarensis","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus",NA,"Roberts, 1946",2017,"2016-04-25","LC",NA,"Unknown",FALSE,FALSE,TRUE,"Monadjem, A., Jacobs, D., Taylor, P., Cohen, L., MacEwan, K., Richards, L.R. & Sethusa, T.","Raimondo, D., Mutumi, G., Kaipf, I., Mushabati, L., Howard, A., Eiseb, S. & Mtsetfwa, F.",NA,"173750",NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophus damarensis"
"1072",67369483,"Rhinolophus darlingi","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Darling's Horseshoe Bat","K. Andersen, 1905",2017,"2016-08-31","LC",NA,"Unknown",FALSE,FALSE,TRUE,"Monadjem, A., Taylor, P.J., Jacobs, D. & Cotterill, F.P.D.","Piraccini, R.",NA,"8830819",NA,0,NA,NA,NA,NA,NA,NA,"Rhinolophus darlingi"
"1073",19537,"Rhinolophus deckenii","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Decken's Horseshoe Bat","Peters, 1868",2020,"2019-06-19","NT",NA,"Decreasing",FALSE,FALSE,TRUE,"Shapiro, J., Cooper-Bohannon, R., Jacobs, D., Cotterill, F.P.D. & Taylor, P.J.","Monadjem, A. & Waldien, D.L.",NA,NA,1100,0,NA,NA,NA,NA,NA,NA,"Rhinolophus deckenii"
"1074",19538,"Rhinolophus denti","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Dent's Horseshoe Bat","Thomas, 1904",2017,"2016-08-31","LC",NA,"Unknown",FALSE,FALSE,TRUE,"Monadjem, A., Griffin, M., Cotterill, F.P.D., Jacobs, D. & Taylor, P.J.","Piraccini, R.",NA,"6277425",NA,0,NA,NA,NA,NA,NA,NA,"Rhinolophus denti"
"1075",19539,"Rhinolophus eloquens","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Eloquent Horseshoe Bat","K. Andersen, 1905",2017,"2016-08-31","LC",NA,"Unknown",FALSE,FALSE,TRUE,"Monadjem, A., Taylor, P.J., Jacobs, D. & Cotterill, F.P.D.","Piraccini, R.",NA,"1676350",NA,0,NA,NA,NA,NA,NA,NA,"Rhinolophus eloquens"
"1076",19516,"Rhinolophus euryale","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Mediterranean Horseshoe Bat","Blasius, 1853",2016,"2016-04-25","NT",NA,"Decreasing",FALSE,FALSE,TRUE,"Juste, J. & Alcaldé, J.","Piraccini, R.",NA,"10858126",1360,0,NA,NA,NA,NA,NA,NA,"Rhinolophus euryale"
"1077",84372418,"Rhinolophus euryotis","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Broad-eared Horseshoe Bat","Temminck, 1835",2021,"2016-02-17","LC",NA,"Unknown",FALSE,FALSE,TRUE,"Armstrong, K.N. & Aplin, K.","Piraccini, R.",NA,NA,2050,0,NA,NA,NA,NA,TRUE,"Correction of assessor initials.","Rhinolophus euryotis"
"1078",19517,"Rhinolophus ferrumequinum","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Greater Horseshoe Bat","(Schreber, 1774)",2016,"2016-04-25","LC",NA,"Decreasing",FALSE,FALSE,TRUE,"Piraccini, R.","Racey, P.A.",NA,"31424082",3000,0,NA,NA,NA,NA,NA,NA,"Rhinolophus ferrumequinum"
"1079",136644,"Rhinolophus formosae","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Formosan Woolly Horseshoe Bat","Sanborn, 1939",2019,"2018-08-27","LC",NA,"Decreasing",FALSE,FALSE,TRUE,"Huang, J.C.-C., Lee, Y.-F., Ho, Y.-Y., Chou, C. & Cheng, H.-C.","Fukui, D.",NA,"20000",2800,0,NA,NA,NA,NA,NA,NA,"Rhinolophus formosae"
"1080",19541,"Rhinolophus fumigatus","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Rüppell's Horseshoe Bat","Rüppell, 1842",2017,"2016-08-31","LC",NA,"Unknown",FALSE,FALSE,TRUE,"Monadjem, A., Griffin, M., Cotterill, F.P.D., Jacobs, D. & Taylor, P.J.","Piraccini, R.",NA,"19814624",NA,0,NA,NA,NA,NA,NA,NA,"Rhinolophus fumigatus"
"1081",19542,"Rhinolophus guineensis","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Guinean Horseshoe Bat","Eisentraut, 1960",2020,"2019-06-18","EN","B2ab(i,ii,iii,v)","Decreasing",FALSE,FALSE,TRUE,"Shapiro, J. & Cooper-Bohannon, R.","Monadjem, A. & Waldien, D.L.","80","254341",1500,600,NA,NA,NA,NA,NA,NA,"Rhinolophus guineensis"
"1082",64586080,"Rhinolophus hildebrandtii","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Hildebrandt's Horseshoe Bat","Peters, 1878",2017,"2016-08-31","LC",NA,"Unknown",FALSE,FALSE,TRUE,"Monadjem, A. & Jacobs, D.","Piraccini, R.",NA,"8013136",NA,0,NA,NA,NA,NA,NA,NA,"Rhinolophus hildebrandtii"
"1083",44781,"Rhinolophus hilli","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Hill's Horseshoe Bat","Aellen, 1973",2021,"2021-07-31","CR","B2ab(iii,v)","Decreasing",FALSE,FALSE,TRUE,"Webala, P., Flanders, J., Frick, W.F. & Fahr, J.","Waldien, D.L.","8",NA,2512,1750,NA,NA,NA,NA,NA,NA,"Rhinolophus hilli"
"1084",44782,"Rhinolophus hillorum","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Upland Horseshoe Bat","Koopman, 1989",2022,"2022-04-25","VU","A2c+4c","Decreasing",FALSE,FALSE,TRUE,"Obitte, B. & Tanshi, I.","Waldien, D.L. & Battistoni, A.",NA,NA,1950,800,NA,NA,NA,NA,NA,NA,"Rhinolophus hillorum"
"1085",19518,"Rhinolophus hipposideros","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Lesser Horseshoe Bat","(Bechstein, 1800)",2016,"2016-04-25","LC",NA,"Decreasing",FALSE,FALSE,TRUE,"Taylor, P.","Racey, P.A.",NA,"22157273",2000,0,NA,NA,NA,NA,NA,NA,"Rhinolophus hipposideros"
"1086",84372666,"Rhinolophus huananus","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus",NA,"Wu, Motokawa &amp; Harada, 2008",2020,"2018-08-25","LC",NA,"Unknown",FALSE,FALSE,TRUE,"Sun, K.","Fukui, D.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophus huananus"
"1087",84376286,"Rhinolophus indorouxii","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus",NA,"Chattopadhyay, Garg, Kumar, Doss, Ramakrishnan, &amp; Kandula, 2012",2017,"2016-05-29","DD",NA,"Unknown",FALSE,FALSE,TRUE,"Chattopadyay, B. & Kandula, S.","Piraccini, R.",NA,NA,1500,0,NA,NA,NA,NA,NA,NA,"Rhinolophus indorouxii"
"1088",19545,"Rhinolophus inops","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Philippine Forest Horseshoe Bat","Andersen, 1905",2019,"2018-08-31","LC",NA,"Stable",FALSE,FALSE,TRUE,"Duya, M.R., Sedlock, J., Alvarez, J., Fidelino, J., Gatan-Balbas, M., Pedregosa, M., Veluz, M.J., Jakosalem, G., Tanalgo, K., Cielo, K.L.S., Garcia, J.J.L. & Cacho, M.A.","Alviola, P.A.",NA,NA,2250,0,NA,NA,NA,NA,NA,NA,"Rhinolophus inops"
"1089",82347204,"Rhinolophus kahuzi","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Kahuzi Horseshoe Bat","Kerbis Peterhans &amp; Fahr, 2013",2020,"2016-04-25","EN","B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","Decreasing",FALSE,FALSE,TRUE,"Monadjem, A.","Jacobs, D., McEwan, K., Taylor, P., Balona, J., Mushabati, L., Eiseb, S., Kaipf, I., Mtsetfwa, F., Mutumi, G. & Howard, A.","120","155",2600,0,NA,NA,NA,NA,NA,NA,"Rhinolophus kahuzi"
"1090",19577,"Rhinolophus keyensis","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Kai Horseshoe Bat","Andersen, 1905",2016,"2015-12-26","DD",NA,"Unknown",FALSE,FALSE,TRUE,"Csorba, G. & Bates, P.J.J.","Piraccini, R.",NA,"1175534",NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophus keyensis"
"1091",19546,"Rhinolophus landeri","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Lander's Horseshoe Bat","Martin, 1838",2017,"2016-08-31","LC",NA,"Unknown",FALSE,FALSE,TRUE,"Monadjem, A., Taylor, P.J., Jacobs, D. & Cotterill, F.P.D.","Piraccini, R.",NA,"17679409",2000,0,NA,NA,NA,NA,NA,NA,"Rhinolophus landeri"
"1092",19547,"Rhinolophus lepidus","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Blyth's Horseshoe Bat","Blyth, 1844",2019,"2018-08-31","LC",NA,"Unknown",FALSE,FALSE,TRUE,"Srinivasulu, B., Csorba, G. & Srinivasulu, C.","Waldien, D.L.",NA,NA,2338,0,NA,NA,NA,NA,NA,NA,"Rhinolophus lepidus"
"1093",19548,"Rhinolophus luctus","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Great Woolly Horsehoe Bat","Temminck, 1834",2019,"2018-08-31","LC",NA,"Unknown",FALSE,FALSE,TRUE,"Thong, V.D., Thanh, H.T., Soisook, P. & Csorba, G.","Waldien, D.L.",NA,NA,1600,0,NA,NA,NA,NA,NA,NA,"Rhinolophus luctus"
"1094",64588047,"Rhinolophus mabuensis","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Mount Mabu Horseshoe Bat","Taylor, Stoffberg, Monadjem, Schoeman, Bayliss &amp; Cotterill, 2012",2019,"2016-04-25","EN","B2ab(iii)","Unknown",FALSE,FALSE,TRUE,"Taylor, P.","Jacobs, D., Monadjem, A., McEwan, K., Balona, J., Mushabati, L., Eiseb, S., Kaipf, I., Mtsetfwa, F., Mutumi, G. & Howard, A.","499",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophus mabuensis"
"1095",19549,"Rhinolophus maclaudi","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Maclaud's Horseshoe Bat","Pousargues, 1897",2019,"2018-08-31","EN","B2ab(iii)","Decreasing",FALSE,FALSE,TRUE,"Shapiro, J., Cooper-Bohannon, R. & Fahr, J.","Monadjem, A. & Waldien, D.L.","300-500","21736",NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophus maclaudi"
"1096",19550,"Rhinolophus macrotis","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Big-eared Horseshoe Bat","Blyth, 1844",2019,"2018-08-31","LC",NA,"Stable",FALSE,FALSE,TRUE,"Tu, V., Csorba, G. & Srinivasulu, C.","Waldien, D.L.",NA,NA,1692,200,NA,NA,NA,NA,NA,NA,"Rhinolophus macrotis"
"1097",136410,"Rhinolophus madurensis","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Madura Horseshoe Bat","K. Andersen, 1918",2016,"2015-12-26","VU","B1ab(ii,iii)","Decreasing",FALSE,FALSE,TRUE,"Csorba, G., Kingston, T. & Hutson, A.M.","Piraccini, R.",NA,"9957",500,0,NA,NA,NA,NA,NA,NA,"Rhinolophus madurensis"
"1098",44783,"Rhinolophus maendeleo","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Maendeleo Horseshoe Bat","Kock, Csorba &amp; Howell, 2000",2020,"2018-06-17","DD",NA,"Unknown",FALSE,FALSE,TRUE,"Cooper-Bohannon, R.","Monadjem, A. & Waldien, D.L.",NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,"Rhinolophus maendeleo"
"1099",19551,"Rhinolophus malayanus","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Malayan Horseshoe Bat","Bonhote, 1903",2019,"2018-08-31","LC",NA,"Stable",FALSE,FALSE,TRUE,"Bates, P., Bumrungsri, S., Csorba, G. & Soisook, P.","Waldien, D.L.",NA,NA,1400,0,NA,NA,NA,NA,NA,NA,"Rhinolophus malayanus"
"1100",19552,"Rhinolophus marshalli","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Marshall's Horseshoe Bat","Thonglongya, 1973",2019,"2018-08-31","LC",NA,"Unknown",FALSE,FALSE,TRUE,"Thong, V.D., Thanh, H.T., Soisook, P., Bates, P.J.J. & Csorba, G.","Waldien, D.L.",NA,NA,1480,0,NA,NA,NA,NA,NA,NA,"Rhinolophus marshalli"
"1101",84372245,"Rhinolophus mcintyrei","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus",NA,"Hill &amp; Schlitter 1982",2017,"2016-06-25","DD",NA,"Unknown",FALSE,FALSE,TRUE,"Patrick, L. & Ruedas, L.","Piraccini, R.",NA,"72169",1600,270,NA,NA,NA,NA,NA,NA,"Rhinolophus mcintyrei"
"1102",19553,"Rhinolophus megaphyllus","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Eastern Horseshoe Bat","Gray, 1834",2021,"2016-07-31","LC",NA,"Unknown",FALSE,FALSE,TRUE,"Armstrong, K.N. & Aplin, K.","Piraccini, R.",NA,NA,1600,0,NA,NA,NA,NA,TRUE,"Correction of assessor initials.","Rhinolophus megaphyllus"
"1103",19519,"Rhinolophus mehelyi","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Mehely's Horseshoe Bat","Matschie, 1901",2016,"2016-04-25","VU","A4c","Decreasing",FALSE,FALSE,TRUE,"Alcaldé, J., Benda, P. & Juste, J.","Piraccini, R.",NA,"18885688",2000,0,NA,NA,NA,NA,NA,NA,"Rhinolophus mehelyi"
"1104",84384558,"Rhinolophus microglobosus","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Indo-Chinese Lesser Brown Horseshoe Bat","Csorba and Jenkins, 1998",2017,"2016-05-25","LC",NA,"Stable",FALSE,FALSE,TRUE,"Soisook, P.","Piraccini, R.",NA,"2283291",NA,0,NA,NA,NA,NA,NA,NA,"Rhinolophus microglobosus"
"1105",19554,"Rhinolophus mitratus","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Mitred Horseshoe Bat","Blyth, 1844",2016,"2015-12-26","DD",NA,"Unknown",FALSE,FALSE,TRUE,"Csorba, G., Molur, S. & Srinivasulu, C.","Piraccini, R.",NA,"95",300,300,NA,NA,NA,NA,NA,NA,"Rhinolophus mitratus"
"1106",136248,"Rhinolophus montanus","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Timorese Horseshoe Bat","Goodwin, 1979",2021,"2016-01-04","EN","B2ab(iii)","Unknown",FALSE,FALSE,TRUE,"Armstrong, K.N. & Csorba, G.","Piraccini, R.","11-499","6593",1220,40,NA,NA,NA,NA,TRUE,"Correction of assessor initials.","Rhinolophus montanus"
"1107",64589126,"Rhinolophus mossambicus","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Mozambican Horseshoe Bat","Taylor, Stoffberg, Monadjem, Schoeman, Bayliss &amp; Cotterill, 2012",2017,"2016-04-27","LC",NA,"Decreasing",FALSE,FALSE,TRUE,"Shoeman, C.","Jacobs, D., Monadjem, A., McEwan, K., Taylor, P., Balona, J., Mushabati, L., Eiseb, S., Kaipf, I., Mtsetfwa, F., Mutumi, G. & Howard, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophus mossambicus"
"1108",19556,"Rhinolophus nereis","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Anamban Horseshoe Bat","K. Andersen, 1905",2016,"2015-12-30","DD",NA,"Unknown",FALSE,FALSE,TRUE,"Bates, P., Bumrungsri, S., Walston, J. & Csorba, G.","Piraccini, R.",NA,"10487",NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophus nereis"
"1109",19557,"Rhinolophus osgoodi","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Osgood's Horseshoe Bat","Sanborn, 1939",2020,"2018-09-04","LC",NA,"Stable",FALSE,FALSE,TRUE,"Sun, K.","Fukui, D.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophus osgoodi"
"1110",19558,"Rhinolophus paradoxolophus","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Bourret's Horseshoe Bat","(Bourret, 1951)",2008,"2008-06-30","LC",NA,"Unknown",FALSE,FALSE,TRUE,"Bates, P., Bumrungsri, S. & Csorba, G.","Hutson, A.M., Racey, P.A. (Chiroptera Red List Authority), Chanson, J. & Chiozza, F. (Global Mammal Assessment Team)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophus paradoxolophus"
"1111",19559,"Rhinolophus pearsonii","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Pearson's Horseshoe Bat","Horsfield, 1851",2019,"2018-08-31","LC",NA,"Unknown",FALSE,FALSE,TRUE,"Bates, P.J.J., Bumrungsri, S., Csorba, G. & Mao, X.G.","Waldien, D.L.",NA,NA,3077,123,NA,NA,NA,NA,NA,NA,"Rhinolophus pearsonii"
"1112",85707170,"Rhinolophus perditus","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Yaeyama Little Horseshoe Bat","K. Andersen, 1918",2020,"2018-08-31","EN","B1ab(iii)+2ab(iii)","Decreasing",FALSE,FALSE,TRUE,"Fukui, D. & Sano, A.","Csorba, G.","410","1426",NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophus perditus"
"1113",19560,"Rhinolophus philippinensis","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Large-eared Horseshoe Bat","Waterhouse, 1843",2021,"2020-12-09","LC",NA,"Unknown",FALSE,FALSE,TRUE,"Armstrong, K.N.","Waldien, D.L.",NA,NA,1500,200,NA,NA,NA,NA,NA,NA,"Rhinolophus philippinensis"
"1114",84372306,"Rhinolophus proconsulis","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus",NA,"Hill, 1959",2017,"2016-06-25","EN","B1ab(iii)","Unknown",FALSE,FALSE,TRUE,"Patrick, L. & Ruedas, L.","Piraccini, R.",NA,"2665",NA,NA,NA,NA,NA,NA,NA,NA,"Rhinolophus proconsulis"
"1115",85707059,"Rhinolophus pusillus","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE","Rhinolophus","Least Horseshoe Bat","Temminck, 1834",2019,"2018-07-26","LC",NA,"Stable",FALSE,FALSE,TRUE,"Fukui, D.","Waldien, D.L.",NA,NA,1370,200,NA,NA,NA,NA,NA,NA,"Rhinolophus pusillus"
