"","tip","species","gen","fam","clade","MSW3_sciName_matched","virus","cites","vcites","Synurbic","filter","vfilter"
"483","Micronycteris_schmidtorum","Micronycteris schmidtorum","Micronycteris","PHYLLOSTOMIDAE","Yangochiroptera","Micronycteris_schmidtorum",0,1,0,NA,"keep","drop"
"484","Micronycteris_yatesi","Micronycteris yatesi","Micronycteris","PHYLLOSTOMIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"485","Micropteropus_intermedius","Micropteropus intermedius","Micropteropus","PTEROPODIDAE","Yinpterochiroptera","Micropteropus_intermedius",0,0,0,NA,"drop","drop"
"486","Micropteropus_pusillus","Micropteropus pusillus","Micropteropus","PTEROPODIDAE","Yinpterochiroptera","Micropteropus_pusillus",88,8,6,NA,"keep","keep"
"487","Mimetillus_moloneyi","Mimetillus moloneyi","Mimetillus","VESPERTILIONIDAE","Yangochiroptera","Mimetillus_moloneyi",0,0,0,NA,"drop","drop"
"488","Mimon_bennettii","Mimon bennettii","Mimon","PHYLLOSTOMIDAE","Yangochiroptera","Mimon_bennettii",0,2,0,NA,"keep","drop"
"489","Mimon_cozumelae","Mimon cozumelae","Mimon","PHYLLOSTOMIDAE","Yangochiroptera","Mimon_cozumelae",0,2,0,NA,"keep","drop"
"490","Mimon_crenulatum","Mimon crenulatum","Mimon","PHYLLOSTOMIDAE","Yangochiroptera","Mimon_crenulatum",4,4,0,0,"keep","keep"
"491","Mimon_koepckeae","Mimon koepckeae","Mimon","PHYLLOSTOMIDAE","Yangochiroptera","Mimon_koepckeae",0,0,0,NA,"drop","drop"
"492","Miniopterus_aelleni","Miniopterus aelleni","Miniopterus","VESPERTILIONIDAE","Yangochiroptera",NA,0,1,0,NA,"keep","drop"
"493","Miniopterus_ambohitrensis","Miniopterus ambohitrensis","Miniopterus","VESPERTILIONIDAE","Yangochiroptera",NA,1,1,0,NA,"keep","keep"
"494","Miniopterus_australis","Miniopterus australis","Miniopterus","VESPERTILIONIDAE","Yangochiroptera","Miniopterus_australis",7,3,0,NA,"keep","keep"
"495","Miniopterus_brachytragos","Miniopterus brachytragos","Miniopterus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"496","Miniopterus_egeri","Miniopterus egeri","Miniopterus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"497","Miniopterus_fraterculus","Miniopterus fraterculus","Miniopterus","VESPERTILIONIDAE","Yangochiroptera","Miniopterus_fraterculus",0,0,0,NA,"drop","drop"
"498","Miniopterus_fuliginosus","Miniopterus fuliginosus","Miniopterus","VESPERTILIONIDAE","Yangochiroptera",NA,215,29,11,NA,"keep","keep"
"499","Miniopterus_fuscus","Miniopterus fuscus","Miniopterus","VESPERTILIONIDAE","Yangochiroptera","Miniopterus_fuscus",22,1,1,NA,"keep","keep"
"500","Miniopterus_gleni","Miniopterus gleni","Miniopterus","VESPERTILIONIDAE","Yangochiroptera","Miniopterus_gleni",7,2,0,NA,"keep","keep"
"501","Miniopterus_griffithsi","Miniopterus griffithsi","Miniopterus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"502","Miniopterus_griveaudi","Miniopterus griveaudi","Miniopterus","VESPERTILIONIDAE","Yangochiroptera",NA,40,1,0,NA,"keep","keep"
"503","Miniopterus_inflatus","Miniopterus inflatus","Miniopterus","VESPERTILIONIDAE","Yangochiroptera","Miniopterus_inflatus",86,6,1,NA,"keep","keep"
"504","Miniopterus_macrocneme","Miniopterus macrocneme","Miniopterus","VESPERTILIONIDAE","Yangochiroptera","Miniopterus_macrocneme",0,0,0,NA,"drop","drop"
"505","Miniopterus_maghrebensis","Miniopterus maghrebensis","Miniopterus","VESPERTILIONIDAE","Yangochiroptera",NA,0,1,0,NA,"keep","drop"
"506","Miniopterus_magnater","Miniopterus magnater","Miniopterus","VESPERTILIONIDAE","Yangochiroptera","Miniopterus_magnater",281,6,4,NA,"keep","keep"
"507","Miniopterus_mahafaliensis","Miniopterus mahafaliensis","Miniopterus","VESPERTILIONIDAE","Yangochiroptera",NA,6,0,0,NA,"keep","keep"
"508","Miniopterus_majori","Miniopterus majori","Miniopterus","VESPERTILIONIDAE","Yangochiroptera","Miniopterus_majori",0,0,0,NA,"drop","drop"
"509","Miniopterus_manavi","Miniopterus manavi","Miniopterus","VESPERTILIONIDAE","Yangochiroptera","Miniopterus_manavi",1,1,0,NA,"keep","keep"
"510","Miniopterus_medius","Miniopterus medius","Miniopterus","VESPERTILIONIDAE","Yangochiroptera","Miniopterus_medius",0,0,0,NA,"drop","drop"
"511","Miniopterus_minor","Miniopterus minor","Miniopterus","VESPERTILIONIDAE","Yangochiroptera","Miniopterus_minor",22,2,1,NA,"keep","keep"
"512","Miniopterus_mossambicus","Miniopterus mossambicus","Miniopterus","VESPERTILIONIDAE","Yangochiroptera",NA,11,1,0,NA,"keep","keep"
"513","Miniopterus_natalensis","Miniopterus natalensis","Miniopterus","VESPERTILIONIDAE","Yangochiroptera","Miniopterus_natalensis",97,12,1,NA,"keep","keep"
"514","Miniopterus_newtoni","Miniopterus newtoni","Miniopterus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"515","Miniopterus_oceanensis","Miniopterus oceanensis","Miniopterus","VESPERTILIONIDAE","Yangochiroptera",NA,1,0,0,NA,"keep","keep"
"516","Miniopterus_paululus","Miniopterus paululus","Miniopterus","VESPERTILIONIDAE","Yangochiroptera","Miniopterus_paululus",0,0,0,NA,"drop","drop"
"517","Miniopterus_petersoni","Miniopterus petersoni","Miniopterus","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"518","Miniopterus_pusillus","Miniopterus pusillus","Miniopterus","VESPERTILIONIDAE","Yangochiroptera","Miniopterus_pusillus",79,5,5,NA,"keep","keep"
"519","Miniopterus_robustior","Miniopterus robustior","Miniopterus","VESPERTILIONIDAE","Yangochiroptera","Miniopterus_robustior",0,0,0,NA,"drop","drop"
"520","Miniopterus_schreibersii","Miniopterus schreibersii","Miniopterus","VESPERTILIONIDAE","Yangochiroptera","Miniopterus_schreibersii",583,101,30,NA,"keep","keep"
"521","Miniopterus_shortridgei","Miniopterus shortridgei","Miniopterus","VESPERTILIONIDAE","Yangochiroptera","Miniopterus_shortridgei",0,0,0,NA,"drop","drop"
"522","Miniopterus_sororculus","Miniopterus sororculus","Miniopterus","VESPERTILIONIDAE","Yangochiroptera",NA,5,0,0,NA,"keep","keep"
"523","Miniopterus_tristis","Miniopterus tristis","Miniopterus","VESPERTILIONIDAE","Yangochiroptera","Miniopterus_tristis",0,0,0,NA,"drop","drop"
"524","Mirimiri_acrodonta","Mirimiri acrodonta","Mirimiri","PTEROPODIDAE","Yinpterochiroptera",NA,0,0,0,NA,"drop","drop"
"525","Molossops_aequatorianus","Molossops aequatorianus","Molossops","MOLOSSIDAE","Yangochiroptera","Molossops_aequatorianus",0,0,0,NA,"drop","drop"
"526","Molossops_mattogrossensis","Molossops mattogrossensis","Molossops","MOLOSSIDAE","Yangochiroptera","Molossops_mattogrossensis",0,0,0,NA,"drop","drop"
"527","Molossops_neglectus","Molossops neglectus","Molossops","MOLOSSIDAE","Yangochiroptera","Molossops_neglectus",7,1,1,NA,"keep","keep"
"528","Molossops_temminckii","Molossops temminckii","Molossops","MOLOSSIDAE","Yangochiroptera","Molossops_temminckii",0,4,0,NA,"keep","drop"
"529","Molossus_alvarezi","Molossus alvarezi","Molossus","MOLOSSIDAE","Yangochiroptera",NA,0,1,0,NA,"keep","drop"
"530","Molossus_aztecus","Molossus aztecus","Molossus","MOLOSSIDAE","Yangochiroptera","Molossus_aztecus",0,0,0,NA,"drop","drop"
"531","Molossus_barnesi","Molossus barnesi","Molossus","MOLOSSIDAE","Yangochiroptera","Molossus_barnesi",0,0,0,NA,"drop","drop"
"532","Molossus_coibensis","Molossus coibensis","Molossus","MOLOSSIDAE","Yangochiroptera","Molossus_coibensis",4,1,0,NA,"keep","keep"
"533","Molossus_currentium","Molossus currentium","Molossus","MOLOSSIDAE","Yangochiroptera","Molossus_currentium",2,2,0,NA,"keep","keep"
"534","Molossus_molossus","Molossus molossus","Molossus","MOLOSSIDAE","Yangochiroptera","Molossus_molossus",139,101,20,NA,"keep","keep"
"535","Molossus_pretiosus","Molossus pretiosus","Molossus","MOLOSSIDAE","Yangochiroptera","Molossus_pretiosus",2,1,0,NA,"keep","keep"
"536","Molossus_rufus","Molossus rufus","Molossus","MOLOSSIDAE","Yangochiroptera","Molossus_rufus",82,12,2,NA,"keep","keep"
"537","Molossus_sinaloae","Molossus sinaloae","Molossus","MOLOSSIDAE","Yangochiroptera","Molossus_sinaloae",13,4,2,NA,"keep","keep"
"538","Monophyllus_plethodon","Monophyllus plethodon","Monophyllus","PHYLLOSTOMIDAE","Yangochiroptera","Monophyllus_plethodon",0,1,0,NA,"keep","drop"
"539","Monophyllus_redmani","Monophyllus redmani","Monophyllus","PHYLLOSTOMIDAE","Yangochiroptera","Monophyllus_redmani",0,6,0,NA,"keep","drop"
"540","Mops_bakarii","Mops bakarii","Mops","MOLOSSIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"541","Mops_brachypterus","Mops brachypterus","Mops","MOLOSSIDAE","Yangochiroptera","Mops_brachypterus",0,0,0,NA,"drop","drop"
"542","Mops_condylurus","Mops condylurus","Mops","MOLOSSIDAE","Yangochiroptera","Mops_condylurus",119,14,11,NA,"keep","keep"
"543","Mops_congicus","Mops congicus","Mops","MOLOSSIDAE","Yangochiroptera","Mops_congicus",0,0,0,NA,"drop","drop"
"544","Mops_demonstrator","Mops demonstrator","Mops","MOLOSSIDAE","Yangochiroptera","Mops_demonstrator",0,0,0,NA,"drop","drop"
"545","Mops_leucostigma","Mops leucostigma","Mops","MOLOSSIDAE","Yangochiroptera","Mops_leucostigma",12,1,0,NA,"keep","keep"
"546","Mops_midas","Mops midas","Mops","MOLOSSIDAE","Yangochiroptera","Mops_midas",19,0,0,NA,"keep","keep"
"547","Mops_mops","Mops mops","Mops","MOLOSSIDAE","Yangochiroptera","Mops_mops",0,0,0,NA,"drop","drop"
"548","Mops_nanulus","Mops nanulus","Mops","MOLOSSIDAE","Yangochiroptera","Mops_nanulus",0,0,0,NA,"drop","drop"
"549","Mops_niangarae","Mops niangarae","Mops","MOLOSSIDAE","Yangochiroptera","Mops_niangarae",0,0,0,NA,"drop","drop"
"550","Mops_niveiventer","Mops niveiventer","Mops","MOLOSSIDAE","Yangochiroptera","Mops_niveiventer",0,0,0,NA,"drop","drop"
"551","Mops_petersoni","Mops petersoni","Mops","MOLOSSIDAE","Yangochiroptera","Mops_petersoni",0,0,0,NA,"drop","drop"
"552","Mops_sarasinorum","Mops sarasinorum","Mops","MOLOSSIDAE","Yangochiroptera","Mops_sarasinorum",0,0,0,NA,"drop","drop"
"553","Mops_spurrelli","Mops spurrelli","Mops","MOLOSSIDAE","Yangochiroptera","Mops_spurrelli",0,0,0,NA,"drop","drop"
"554","Mops_thersites","Mops thersites","Mops","MOLOSSIDAE","Yangochiroptera","Mops_thersites",0,0,0,NA,"drop","drop"
"555","Mops_trevori","Mops trevori","Mops","MOLOSSIDAE","Yangochiroptera","Mops_trevori",0,0,0,NA,"drop","drop"
"556","Mormoops_blainvillei","Mormoops blainvillei","Mormoops","MORMOOPIDAE","Yangochiroptera","Mormoops_blainvillei",0,1,0,NA,"keep","drop"
"557","Mormoops_megalophylla","Mormoops megalophylla","Mormoops","MORMOOPIDAE","Yangochiroptera","Mormoops_megalophylla",10,11,0,NA,"keep","keep"
"558","Mormopterus_acetabulosus","Mormopterus acetabulosus","Mormopterus","MOLOSSIDAE","Yangochiroptera","Mormopterus_acetabulosus",2,0,0,NA,"keep","keep"
"559","Mormopterus_beccarii","Mormopterus beccarii","Mormopterus","MOLOSSIDAE","Yangochiroptera","Mormopterus_beccarii",0,0,0,NA,"drop","drop"
"560","Mormopterus_doriae","Mormopterus doriae","Mormopterus","MOLOSSIDAE","Yangochiroptera","Mormopterus_doriae",0,0,0,NA,"drop","drop"
"561","Mormopterus_eleryi","Mormopterus eleryi","Mormopterus","MOLOSSIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"562","Mormopterus_francoismoutoui","Mormopterus francoismoutoui","Mormopterus","MOLOSSIDAE","Yangochiroptera",NA,0,4,3,NA,"keep","keep"
"563","Mormopterus_halli","Mormopterus halli","Mormopterus","MOLOSSIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"564","Mormopterus_jugularis","Mormopterus jugularis","Mormopterus","MOLOSSIDAE","Yangochiroptera","Mormopterus_jugularis",25,2,0,NA,"keep","keep"
"565","Mormopterus_kitcheneri","Mormopterus kitcheneri","Mormopterus","MOLOSSIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"566","Mormopterus_loriae","Mormopterus loriae","Mormopterus","MOLOSSIDAE","Yangochiroptera","Mormopterus_loriae",0,0,0,NA,"drop","drop"
"567","Mormopterus_lumsdenae","Mormopterus lumsdenae","Mormopterus","MOLOSSIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"568","Mormopterus_minutus","Mormopterus minutus","Mormopterus","MOLOSSIDAE","Yangochiroptera","Mormopterus_minutus",0,0,0,NA,"drop","drop"
"569","Mormopterus_norfolkensis","Mormopterus norfolkensis","Mormopterus","MOLOSSIDAE","Yangochiroptera","Mormopterus_norfolkensis",0,1,0,NA,"keep","drop"
"570","Mormopterus_phrudus","Mormopterus phrudus","Mormopterus","MOLOSSIDAE","Yangochiroptera","Mormopterus_phrudus",0,0,0,NA,"drop","drop"
"571","Mormopterus_planiceps","Mormopterus planiceps","Mormopterus","MOLOSSIDAE","Yangochiroptera","Mormopterus_planiceps",0,2,0,NA,"keep","drop"
"572","Mosia_nigrescens","Mosia nigrescens","Mosia","EMBALLONURIDAE","Yangochiroptera","Mosia_nigrescens",0,1,0,NA,"keep","drop"
"573","Murina_aenea","Murina aenea","Murina","VESPERTILIONIDAE","Yangochiroptera","Murina_aenea",6,1,1,NA,"keep","keep"
"574","Murina_annamitica","Murina annamitica","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"575","Murina_aurata","Murina aurata","Murina","VESPERTILIONIDAE","Yangochiroptera","Murina_aurata",9,0,0,NA,"keep","keep"
"576","Murina_balaensis","Murina balaensis","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"577","Murina_beelzebub","Murina beelzebub","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"578","Murina_bicolor","Murina bicolor","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"579","Murina_chrysochaetes","Murina chrysochaetes","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"580","Murina_cineracea","Murina cineracea","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"581","Murina_cyclotis","Murina cyclotis","Murina","VESPERTILIONIDAE","Yangochiroptera","Murina_cyclotis",2,1,0,NA,"keep","keep"
"582","Murina_eleryi","Murina eleryi","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,1,0,NA,"keep","drop"
"583","Murina_fionae","Murina fionae","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"584","Murina_florium","Murina florium","Murina","VESPERTILIONIDAE","Yangochiroptera","Murina_florium",0,0,0,NA,"drop","drop"
"585","Murina_fusca","Murina fusca","Murina","VESPERTILIONIDAE","Yangochiroptera","Murina_fusca",0,0,0,NA,"drop","drop"
"586","Murina_gracilis","Murina gracilis","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,2,0,NA,"keep","drop"
"587","Murina_guilleni","Murina guilleni","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"588","Murina_harpioloides","Murina harpioloides","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"589","Murina_harrisoni","Murina harrisoni","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"590","Murina_hilgendorfi","Murina hilgendorfi","Murina","VESPERTILIONIDAE","Yangochiroptera","Murina_hilgendorfi",0,4,1,NA,"keep","keep"
"591","Murina_huttoni","Murina huttoni","Murina","VESPERTILIONIDAE","Yangochiroptera","Murina_huttoni",0,1,0,NA,"keep","drop"
"592","Murina_jaintiana","Murina jaintiana","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"593","Murina_leucogaster","Murina leucogaster","Murina","VESPERTILIONIDAE","Yangochiroptera","Murina_leucogaster",29,13,2,NA,"keep","keep"
"594","Murina_loreliae","Murina loreliae","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"595","Murina_peninsularis","Murina peninsularis","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"596","Murina_pluvialis","Murina pluvialis","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"597","Murina_puta","Murina puta","Murina","VESPERTILIONIDAE","Yangochiroptera","Murina_puta",0,0,0,NA,"drop","drop"
"598","Murina_recondita","Murina recondita","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,1,0,NA,"keep","drop"
"599","Murina_rozendaali","Murina rozendaali","Murina","VESPERTILIONIDAE","Yangochiroptera","Murina_rozendaali",0,0,0,NA,"drop","drop"
"600","Murina_ryukyuana","Murina ryukyuana","Murina","VESPERTILIONIDAE","Yangochiroptera","Murina_ryukyuana",0,0,0,NA,"drop","drop"
"601","Murina_shuipuensis","Murina shuipuensis","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,1,0,NA,"keep","drop"
"602","Murina_suilla","Murina suilla","Murina","VESPERTILIONIDAE","Yangochiroptera","Murina_suilla",0,1,1,NA,"keep","keep"
"603","Murina_tenebrosa","Murina tenebrosa","Murina","VESPERTILIONIDAE","Yangochiroptera","Murina_tenebrosa",0,0,0,NA,"drop","drop"
"604","Murina_tiensa","Murina tiensa","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"605","Murina_tubinaris","Murina tubinaris","Murina","VESPERTILIONIDAE","Yangochiroptera","Murina_tubinaris",0,0,0,NA,"drop","drop"
"606","Murina_ussuriensis","Murina ussuriensis","Murina","VESPERTILIONIDAE","Yangochiroptera","Murina_ussuriensis",2,4,0,NA,"keep","keep"
"607","Murina_walstoni","Murina walstoni","Murina","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"608","Musonycteris_harrisoni","Musonycteris harrisoni","Musonycteris","PHYLLOSTOMIDAE","Yangochiroptera","Musonycteris_harrisoni",0,3,0,NA,"keep","drop"
"609","Myonycteris_angolensis","Myonycteris angolensis","Myonycteris","PTEROPODIDAE","Yinpterochiroptera","Lissonycteris_angolensis",29,0,0,NA,"keep","keep"
"610","Myonycteris_brachycephala","Myonycteris brachycephala","Myonycteris","PTEROPODIDAE","Yinpterochiroptera","Myonycteris_brachycephala",0,0,0,NA,"drop","drop"
"611","Myonycteris_relicta","Myonycteris relicta","Myonycteris","PTEROPODIDAE","Yinpterochiroptera","Myonycteris_relicta",0,0,0,NA,"drop","drop"
"612","Myonycteris_torquata","Myonycteris torquata","Myonycteris","PTEROPODIDAE","Yinpterochiroptera","Myonycteris_torquata",27,8,7,NA,"keep","keep"
"613","Myopterus_daubentonii","Myopterus daubentonii","Myopterus","MOLOSSIDAE","Yangochiroptera","Myopterus_daubentonii",0,0,0,NA,"drop","drop"
"614","Myopterus_whitleyi","Myopterus whitleyi","Myopterus","MOLOSSIDAE","Yangochiroptera","Myopterus_whitleyi",0,0,0,NA,"drop","drop"
"615","Myotis_adversus","Myotis adversus","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_adversus",0,5,0,0,"keep","drop"
"616","Myotis_aelleni","Myotis aelleni","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_aelleni",0,1,0,NA,"keep","drop"
"617","Myotis_albescens","Myotis albescens","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_albescens",7,5,0,0,"keep","keep"
"618","Myotis_alcathoe","Myotis alcathoe","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_alcathoe",8,3,0,NA,"keep","keep"
"619","Myotis_altarium","Myotis altarium","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_altarium",4,4,0,NA,"keep","keep"
"620","Myotis_anjouanensis","Myotis anjouanensis","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_anjouanensis",0,0,0,NA,"drop","drop"
"621","Myotis_annamiticus","Myotis annamiticus","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_annamiticus",0,0,0,NA,"drop","drop"
"622","Myotis_annectans","Myotis annectans","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_annectans",0,1,0,NA,"keep","drop"
"623","Myotis_atacamensis","Myotis atacamensis","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_atacamensis",0,0,0,NA,"drop","drop"
"624","Myotis_ater","Myotis ater","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_ater",0,0,0,NA,"drop","drop"
"625","Myotis_aurascens","Myotis aurascens","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"626","Myotis_auriculus","Myotis auriculus","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_auriculus",0,1,0,NA,"keep","drop"
"627","Myotis_australis","Myotis australis","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_australis",0,0,0,NA,"drop","drop"
"628","Myotis_austroriparius","Myotis austroriparius","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_austroriparius",21,6,0,NA,"keep","keep"
"629","Myotis_badius","Myotis badius","Myotis","VESPERTILIONIDAE","Yangochiroptera",NA,0,0,0,NA,"drop","drop"
"630","Myotis_bechsteinii","Myotis bechsteinii","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_bechsteinii",26,33,1,NA,"keep","keep"
"631","Myotis_blythii","Myotis blythii","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_blythii",36,16,4,NA,"keep","keep"
"632","Myotis_bocagii","Myotis bocagii","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_bocagii",0,0,0,NA,"drop","drop"
"633","Myotis_bombinus","Myotis bombinus","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_bombinus",0,4,1,NA,"keep","keep"
"634","Myotis_brandtii","Myotis brandtii","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_brandtii",5,24,6,NA,"keep","keep"
"635","Myotis_bucharensis","Myotis bucharensis","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_bucharensis",0,1,0,NA,"keep","drop"
"636","Myotis_californicus","Myotis californicus","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_californicus",69,8,1,NA,"keep","keep"
"637","Myotis_capaccinii","Myotis capaccinii","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_capaccinii",20,13,2,NA,"keep","keep"
"638","Myotis_chiloensis","Myotis chiloensis","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_chiloensis",22,7,0,NA,"keep","keep"
"639","Myotis_chinensis","Myotis chinensis","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_chinensis",22,3,0,NA,"keep","keep"
"640","Myotis_ciliolabrum","Myotis ciliolabrum","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_ciliolabrum",2,7,0,NA,"keep","keep"
"641","Myotis_cobanensis","Myotis cobanensis","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_cobanensis",0,0,0,NA,"drop","drop"
"642","Myotis_csorbai","Myotis csorbai","Myotis","VESPERTILIONIDAE","Yangochiroptera","Myotis_csorbai",0,0,0,NA,"drop","drop"
