Species_Name,tiplabel,gen,fam,ord,clade,higher,MSW3_sciName_matched,genes,extinct.,samp,PC,Order,Family,BM,BR,Diet,WA,LS,AspectRatio,Synurbic,UrbanStatus
Natalus_primus,Natalus_primus_NATALIDAE_CHIROPTERA,Natalus,NATALIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Natalus_primus,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natalus_saturatus,Natalus_saturatus_NATALIDAE_CHIROPTERA,Natalus,NATALIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,2,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natalus_stramineus,Natalus_stramineus_NATALIDAE_CHIROPTERA,Natalus,NATALIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Natalus_stramineus,25,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natalus_tumidirostris,Natalus_tumidirostris_NATALIDAE_CHIROPTERA,Natalus,NATALIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Natalus_tumidirostris,4,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neonycteris_pusilla,Neonycteris_pusilla_PHYLLOSTOMIDAE_CHIROPTERA,Neonycteris,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Neonycteris_pusilla,0,0,imputed,PC16_PhyllostomidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neopteryx_frosti,Neopteryx_frosti_PTEROPODIDAE_CHIROPTERA,Neopteryx,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Neopteryx_frosti,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neoromicia_brunnea,Neoromicia_brunnea_VESPERTILIONIDAE_CHIROPTERA,Neoromicia,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,5,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neoromicia_capensis,Neoromicia_capensis_VESPERTILIONIDAE_CHIROPTERA,Neoromicia,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Neoromicia_capensis,4,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neoromicia_flavescens,Neoromicia_flavescens_VESPERTILIONIDAE_CHIROPTERA,Neoromicia,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Neoromicia_flavescens,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neoromicia_guineensis,Neoromicia_guineensis_VESPERTILIONIDAE_CHIROPTERA,Neoromicia,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Neoromicia_guineensis,3,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neoromicia_helios,Neoromicia_helios_VESPERTILIONIDAE_CHIROPTERA,Neoromicia,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Neoromicia_helios,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neoromicia_malagasyensis,Neoromicia_malagasyensis_VESPERTILIONIDAE_CHIROPTERA,Neoromicia,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neoromicia_matroka,Neoromicia_matroka_VESPERTILIONIDAE_CHIROPTERA,Neoromicia,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neoromicia_melckorum,Neoromicia_melckorum_VESPERTILIONIDAE_CHIROPTERA,Neoromicia,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Neoromicia_melckorum,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neoromicia_nana,Neoromicia_nana_VESPERTILIONIDAE_CHIROPTERA,Neoromicia,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,4,0,sampled,PC17_VespertilionidRelated,Chiroptera,Vespertilionidae,3.88,0.1,0,40,1.7,7.3,1,dweller
Neoromicia_rendalli,Neoromicia_rendalli_VESPERTILIONIDAE_CHIROPTERA,Neoromicia,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Neoromicia_rendalli,4,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neoromicia_robertsi,Neoromicia_robertsi_VESPERTILIONIDAE_CHIROPTERA,Neoromicia,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neoromicia_roseveari,Neoromicia_roseveari_VESPERTILIONIDAE_CHIROPTERA,Neoromicia,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neoromicia_somalica,Neoromicia_somalica_VESPERTILIONIDAE_CHIROPTERA,Neoromicia,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,6,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neoromicia_tenuipinnis,Neoromicia_tenuipinnis_VESPERTILIONIDAE_CHIROPTERA,Neoromicia,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Neoromicia_tenuipinnis,2,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neoromicia_zuluensis,Neoromicia_zuluensis_VESPERTILIONIDAE_CHIROPTERA,Neoromicia,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Neoromicia_zuluensis,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noctilio_albiventris,Noctilio_albiventris_NOCTILIONIDAE_CHIROPTERA,Noctilio,NOCTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Noctilio_albiventris,21,0,sampled,PC16_PhyllostomidRelated,Chiroptera,Noctilionidae,30.84796,0.5735,0.5004024,77.56,1,7.8,0,neither
Noctilio_leporinus,Noctilio_leporinus_NOCTILIONIDAE_CHIROPTERA,Noctilio,NOCTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Noctilio_leporinus,14,0,sampled,PC16_PhyllostomidRelated,Chiroptera,Noctilionidae,58.32167,1.2215,0.6931472,84.44,1,9,0,neither
Notopteris_macdonaldi,Notopteris_macdonaldi_PTEROPODIDAE_CHIROPTERA,Notopteris,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Notopteris_macdonaldi,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Notopteris_neocaledonica,Notopteris_neocaledonica_PTEROPODIDAE_CHIROPTERA,Notopteris,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Notopteris_neocaledonica,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctalus_aviator,Nyctalus_aviator_VESPERTILIONIDAE_CHIROPTERA,Nyctalus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctalus_aviator,2,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctalus_azoreum,Nyctalus_azoreum_VESPERTILIONIDAE_CHIROPTERA,Nyctalus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctalus_azoreum,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctalus_furvus,Nyctalus_furvus_VESPERTILIONIDAE_CHIROPTERA,Nyctalus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctalus_furvus,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctalus_lasiopterus,Nyctalus_lasiopterus_VESPERTILIONIDAE_CHIROPTERA,Nyctalus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctalus_lasiopterus,3,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctalus_leisleri,Nyctalus_leisleri_VESPERTILIONIDAE_CHIROPTERA,Nyctalus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctalus_leisleri,5,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctalus_montanus,Nyctalus_montanus_VESPERTILIONIDAE_CHIROPTERA,Nyctalus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctalus_montanus,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctalus_noctula,Nyctalus_noctula_VESPERTILIONIDAE_CHIROPTERA,Nyctalus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctalus_noctula,6,0,sampled,PC17_VespertilionidRelated,Chiroptera,Vespertilionidae,28,0.36,0,47.89,1.33,7.4,1,dweller
Nyctalus_plancyi,Nyctalus_plancyi_VESPERTILIONIDAE_CHIROPTERA,Nyctalus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctalus_plancyi,3,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nycteris_arge,Nycteris_arge_NYCTERIDAE_CHIROPTERA,Nycteris,NYCTERIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycteris_arge,0,0,imputed,PC18_EmballonuridRelated,Chiroptera,Nycteridae,11.95,0.3535,0.6390319,58.26,1,4.8,0,neither
Nycteris_aurita,Nycteris_aurita_NYCTERIDAE_CHIROPTERA,Nycteris,NYCTERIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycteris_aurita,0,0,imputed,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nycteris_gambiensis,Nycteris_gambiensis_NYCTERIDAE_CHIROPTERA,Nycteris,NYCTERIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycteris_gambiensis,0,0,imputed,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nycteris_grandis,Nycteris_grandis_NYCTERIDAE_CHIROPTERA,Nycteris,NYCTERIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycteris_grandis,10,0,sampled,PC18_EmballonuridRelated,Chiroptera,Nycteridae,30.15714,0.709,1.279854,52.5,1,5.2,0,neither
Nycteris_hispida,Nycteris_hispida_NYCTERIDAE_CHIROPTERA,Nycteris,NYCTERIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycteris_hispida,4,0,sampled,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nycteris_intermedia,Nycteris_intermedia_NYCTERIDAE_CHIROPTERA,Nycteris,NYCTERIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycteris_intermedia,0,0,imputed,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nycteris_javanica,Nycteris_javanica_NYCTERIDAE_CHIROPTERA,Nycteris,NYCTERIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycteris_javanica,1,0,sampled,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nycteris_macrotis,Nycteris_macrotis_NYCTERIDAE_CHIROPTERA,Nycteris,NYCTERIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycteris_macrotis,1,0,sampled,PC18_EmballonuridRelated,Chiroptera,Nycteridae,14.45857,0.388,0.6390319,60.41,1,5.2,0,neither
Nycteris_madagascariensis,Nycteris_madagascariensis_NYCTERIDAE_CHIROPTERA,Nycteris,NYCTERIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycteris_madagascariensis,0,0,imputed,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nycteris_major,Nycteris_major_NYCTERIDAE_CHIROPTERA,Nycteris,NYCTERIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycteris_major,0,0,imputed,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nycteris_nana,Nycteris_nana_NYCTERIDAE_CHIROPTERA,Nycteris,NYCTERIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycteris_nana,0,0,imputed,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nycteris_parisii,Nycteris_parisii_NYCTERIDAE_CHIROPTERA,Nycteris,NYCTERIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycteris_parisii,0,0,imputed,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nycteris_thebaica,Nycteris_thebaica_NYCTERIDAE_CHIROPTERA,Nycteris,NYCTERIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycteris_thebaica,16,0,sampled,PC18_EmballonuridRelated,Chiroptera,Nycteridae,9.810741,0.323,0.6390319,60.83,1,5.5,1,dweller
Nycteris_tragata,Nycteris_tragata_NYCTERIDAE_CHIROPTERA,Nycteris,NYCTERIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycteris_tragata,3,0,sampled,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nycteris_vinsoni,Nycteris_vinsoni_NYCTERIDAE_CHIROPTERA,Nycteris,NYCTERIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycteris_vinsoni,0,0,imputed,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nycteris_woodi,Nycteris_woodi_NYCTERIDAE_CHIROPTERA,Nycteris,NYCTERIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycteris_woodi,0,0,imputed,PC18_EmballonuridRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nycticeinops_schlieffeni,Nycticeinops_schlieffeni_VESPERTILIONIDAE_CHIROPTERA,Nycticeinops,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycticeinops_schlieffeni,3,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nycticeius_aenobarbus,Nycticeius_aenobarbus_VESPERTILIONIDAE_CHIROPTERA,Nycticeius,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycticeius_aenobarbus,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nycticeius_cubanus,Nycticeius_cubanus_VESPERTILIONIDAE_CHIROPTERA,Nycticeius,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycticeius_cubanus,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nycticeius_humeralis,Nycticeius_humeralis_VESPERTILIONIDAE_CHIROPTERA,Nycticeius,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nycticeius_humeralis,2,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctiellus_lepidus,Nyctiellus_lepidus_NATALIDAE_CHIROPTERA,Nyctiellus,NATALIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctiellus_lepidus,2,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctimene_aello,Nyctimene_aello_PTEROPODIDAE_CHIROPTERA,Nyctimene,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Nyctimene_aello,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctimene_albiventer,Nyctimene_albiventer_PTEROPODIDAE_CHIROPTERA,Nyctimene,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Nyctimene_albiventer,29,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctimene_cephalotes,Nyctimene_cephalotes_PTEROPODIDAE_CHIROPTERA,Nyctimene,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Nyctimene_cephalotes,5,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctimene_certans,Nyctimene_certans_PTEROPODIDAE_CHIROPTERA,Nyctimene,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Nyctimene_certans,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctimene_cyclotis,Nyctimene_cyclotis_PTEROPODIDAE_CHIROPTERA,Nyctimene,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Nyctimene_cyclotis,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctimene_draconilla,Nyctimene_draconilla_PTEROPODIDAE_CHIROPTERA,Nyctimene,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Nyctimene_draconilla,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctimene_keasti,Nyctimene_keasti_PTEROPODIDAE_CHIROPTERA,Nyctimene,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Nyctimene_keasti,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctimene_major,Nyctimene_major_PTEROPODIDAE_CHIROPTERA,Nyctimene,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Nyctimene_major,1,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctimene_malaitensis,Nyctimene_malaitensis_PTEROPODIDAE_CHIROPTERA,Nyctimene,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Nyctimene_malaitensis,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctimene_masalai,Nyctimene_masalai_PTEROPODIDAE_CHIROPTERA,Nyctimene,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Nyctimene_masalai,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctimene_minutus,Nyctimene_minutus_PTEROPODIDAE_CHIROPTERA,Nyctimene,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Nyctimene_minutus,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctimene_rabori,Nyctimene_rabori_PTEROPODIDAE_CHIROPTERA,Nyctimene,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Nyctimene_rabori,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctimene_robinsoni,Nyctimene_robinsoni_PTEROPODIDAE_CHIROPTERA,Nyctimene,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Nyctimene_robinsoni,5,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctimene_sanctacrucis,Nyctimene_sanctacrucis_PTEROPODIDAE_CHIROPTERA,Nyctimene,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Nyctimene_sanctacrucis,0,0,imputed,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctimene_vizcaccia,Nyctimene_vizcaccia_PTEROPODIDAE_CHIROPTERA,Nyctimene,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Nyctimene_vizcaccia,5,0,sampled,PC19_Yinpterochiroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctinomops_aurispinosus,Nyctinomops_aurispinosus_MOLOSSIDAE_CHIROPTERA,Nyctinomops,MOLOSSIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctinomops_aurispinosus,3,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctinomops_femorosaccus,Nyctinomops_femorosaccus_MOLOSSIDAE_CHIROPTERA,Nyctinomops,MOLOSSIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctinomops_femorosaccus,4,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctinomops_kalinowskii,Nyctinomops_kalinowskii_MOLOSSIDAE_CHIROPTERA,Nyctinomops,MOLOSSIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Mormopterus_kalinowskii,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctinomops_laticaudatus,Nyctinomops_laticaudatus_MOLOSSIDAE_CHIROPTERA,Nyctinomops,MOLOSSIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctinomops_laticaudatus,2,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctinomops_macrotis,Nyctinomops_macrotis_MOLOSSIDAE_CHIROPTERA,Nyctinomops,MOLOSSIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctinomops_macrotis,4,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctophilus_arnhemensis,Nyctophilus_arnhemensis_VESPERTILIONIDAE_CHIROPTERA,Nyctophilus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctophilus_arnhemensis,1,0,sampled,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctophilus_bifax,Nyctophilus_bifax_VESPERTILIONIDAE_CHIROPTERA,Nyctophilus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctophilus_bifax,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctophilus_corbeni,Nyctophilus_corbeni_VESPERTILIONIDAE_CHIROPTERA,Nyctophilus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctophilus_geoffroyi,Nyctophilus_geoffroyi_VESPERTILIONIDAE_CHIROPTERA,Nyctophilus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctophilus_geoffroyi,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctophilus_gouldi,Nyctophilus_gouldi_VESPERTILIONIDAE_CHIROPTERA,Nyctophilus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctophilus_gouldi,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctophilus_heran,Nyctophilus_heran_VESPERTILIONIDAE_CHIROPTERA,Nyctophilus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctophilus_heran,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctophilus_howensis,Nyctophilus_howensis_VESPERTILIONIDAE_CHIROPTERA,Nyctophilus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctophilus_howensis,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctophilus_microdon,Nyctophilus_microdon_VESPERTILIONIDAE_CHIROPTERA,Nyctophilus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctophilus_microdon,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctophilus_microtis,Nyctophilus_microtis_VESPERTILIONIDAE_CHIROPTERA,Nyctophilus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctophilus_microtis,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctophilus_nebulosus,Nyctophilus_nebulosus_VESPERTILIONIDAE_CHIROPTERA,Nyctophilus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctophilus_nebulosus,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctophilus_sherrini,Nyctophilus_sherrini_VESPERTILIONIDAE_CHIROPTERA,Nyctophilus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctophilus_shirleyae,Nyctophilus_shirleyae_VESPERTILIONIDAE_CHIROPTERA,Nyctophilus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,NA,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctophilus_timoriensis,Nyctophilus_timoriensis_VESPERTILIONIDAE_CHIROPTERA,Nyctophilus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctophilus_timoriensis,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyctophilus_walkeri,Nyctophilus_walkeri_VESPERTILIONIDAE_CHIROPTERA,Nyctophilus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Nyctophilus_walkeri,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Otomops_formosus,Otomops_formosus_MOLOSSIDAE_CHIROPTERA,Otomops,MOLOSSIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Otomops_formosus,0,0,imputed,PC17_VespertilionidRelated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
